logFC	logCPM	F	PValue	FDR	rank
TTPAL	0.256647178844482	4.86142833012867	6.0978267180598	0.0263381681247263	0.0554900459790644	1.57941443442318
RPAP1	-0.401241355553721	3.79294692197436	6.09516859688061	0.0263658997796959	0.0555403661490865	-1.57895740306611
TRIM58	0.267188710603597	5.78548281509356	6.09424498426128	0.0263755435776713	0.0555525747136362	1.57879858115964
PUSL1	0.507649362686368	2.22921825964461	6.08536475992351	0.0264684745833508	0.0557401749212621	1.57727108699948
DAND5	0.876203284150575	0.300291925450106	6.08238815828676	0.0264997095095308	0.0557978130804531	1.57675888678392
SLC46A1	-1.24272004478913	-0.310425996683082	6.07897519257976	0.0265355760607376	0.0558651853598962	-1.57617147983471
ENTR1P2	-0.808164410814669	1.48690680928624	6.07782504035916	0.0265476755941734	0.0558825087310423	-1.5759734979654
NPM1P32	-0.485089464520594	3.86971266042531	6.07563697393927	0.026570711601268	0.0559228448280952	-1.575596814413
ZNNT1	0.529991577765857	2.05986379025987	6.07296955344521	0.0265988256361216	0.0559738552307654	1.57513753746709
BAIAP2	-0.310395557768963	4.42752693563795	6.07143535479363	0.0266150113928505	0.055999752873807	-1.57487334358662
H4C6	-0.188134283053257	8.6507441995802	6.06836691680697	0.0266474176342233	0.0560597669728428	-1.57434487149847
TMEM230	0.165530038464245	5.88045554506532	6.06409887253658	0.0266925692645243	0.0561465729131098	1.57360962165263
NDUFAF3	-0.220227154593001	5.9569855296102	6.06023673645188	0.0267335033209184	0.0562244833829806	-1.57294412492295
LDAH	-0.231355506032425	4.88477364257573	6.05898508463399	0.0267467849695212	0.0562442225520769	-1.57272841378893
SYF2	-0.144762746187485	6.68502525788726	6.05751282878481	0.02676241731439	0.0562688983906983	-1.57247466149889
MTOR	-0.170138242265448	7.22217437881059	6.0565384358372	0.0267727692043658	0.0562824663221531	-1.57230670584049
GAPDHP73	-0.762370174295722	1.09855620796372	6.05349197565105	0.026805164594691	0.0563423640199416	-1.57178152168447
CDADC1	-0.301170403146726	4.06883025570546	6.04760050467426	0.0268679423409582	0.0564660963217459	-1.57076559237538
SNRPCP2	-0.741260442810343	1.26936979478889	6.04582709979092	0.0268868726087156	0.0564976554555195	-1.57045971052365
ZNF136	-0.342521283916383	3.58267922208508	6.04424756085222	0.0269037464819124	0.0565248849094581	-1.57018723809698
CD81	-0.284045733717982	4.09675615660561	6.04213528959649	0.0269263306290545	0.0565641020024782	-1.56982282579872
TFB2M	-0.260063934896459	4.42611206295766	6.04105622388867	0.0269378763584609	0.0565801226699756	-1.56963664477321
SLC25A21	0.157618218526626	7.30449164624696	6.03857454740506	0.0269644514756167	0.0566277017023571	1.56920840992193
PTTG3P	-0.306653290265202	3.8108800419304	6.03695826085362	0.026981775896496	0.0566558424497187	-1.56892946916869
RHOBTB3	-0.148079933709465	8.20185888593332	6.03282435734642	0.0270261445934234	0.0567407538322658	-1.56821590403214
TPM1	-0.140431154497092	6.67319870122962	6.02996882650059	0.0270568421164619	0.0567969423866867	-1.56772289256563
ARHGAP35	-0.173543200059637	6.24494141016894	6.02960030922234	0.0270608066977738	0.0567970057413584	-1.56765926098416
QKI	0.142905822404182	7.75349588339512	6.02295827121135	0.0271323787664857	0.0569389475029782	1.56651212883809
OAZ1	-0.146500547281784	9.17365388826801	6.02182034307203	0.027144662678847	0.0569564462836971	-1.56631555086318
EIF4EP5	-0.869699081058222	0.723048286104416	6.02031223839855	0.0271609525873014	0.0569823443613258	-1.56605500257439
SNRPA	-0.245316593179113	5.069655015248	6.01947004215115	0.0271700545720959	0.0569895865694271	-1.56590948928412
TIMM10B	-0.208362754989667	5.17553047586041	6.01926231565147	0.0271723001078807	0.0569895865694271	-1.56587359743488
HMCN1	0.977752136869888	0.85182650062783	6.01679892493184	0.0271989459381739	0.0570371852939393	1.56544792619024
LAMTOR1	-0.203648508442681	5.35290623969572	6.01474269764842	0.0272212108170907	0.0570755845106058	-1.56509256100315
RPS12	-0.166291226619423	10.7432006156702	6.01436360408947	0.0272253179605737	0.0570759061979148	-1.56502703947976
CXCR6	-0.601966568296936	2.05940082673339	6.01275410465028	0.0272427634752064	0.0571041866600958	-1.56474884018218
CEP250	-0.138530880748997	7.07138956419964	6.00289720587499	0.0273498868221389	0.0573204073990123	-1.56304446650138
SKA1	-0.157865853375723	6.46154253004724	6.00054818234421	0.0273754877649899	0.0573627792757212	-1.56263813400547
CD33	-1.51493479331036	-0.154700920200816	6.00031310066512	0.0273780513445358	0.0573627792757212	-1.56259746637121
L3MBTL1	-0.473172051164612	2.90658499702799	5.99908206112477	0.0273914804545686	0.0573825877002107	-1.56238449436618
ADAMTSL4-AS1	0.763072847937723	1.01725210817833	5.99761501881826	0.0274074940480027	0.0574078038416958	1.56213067153373
CTBP1-DT	-0.513792625099785	2.11378073684777	5.99534272294554	0.0274323188949644	0.0574514660623394	-1.56173747928133
CELF1	0.152877811177313	6.98619220757779	5.9932868804618	0.0274548014803465	0.0574902109327361	1.56138169223148
RPS4XP6	0.334818414875776	5.90068445434821	5.98962994630609	0.027494846405768	0.0575657146792846	1.56074870207098
PGGT1B	-0.25718037286904	5.56772187122512	5.97569676183636	0.0276480430755293	0.0578780669719172	-1.55833560257178
MTHFD1	-0.177322773657701	7.38975308916564	5.9746916769859	0.0276591323448346	0.0578928859692667	-1.55816144764539
SIAH2-AS1	0.609129333164287	1.55871183990258	5.96883469317747	0.0277238562419516	0.0580199461740815	1.55714636179035
CNEP1R1	-0.368774526683872	3.7604905571684	5.96804570475776	0.0277325885654606	0.0580298084549919	-1.55700959139482
PRNP	0.220140258414309	4.94105125854184	5.96767941641223	0.0277366436372154	0.0580298822531655	1.55694609329975
RAB2A	-0.169971310452702	6.02793711415158	5.96603246938052	0.0277548850172924	0.0580596319532868	-1.55666056751997
CARD8	-0.19770974340343	6.18679911160949	5.96548382929944	0.0277609647789689	0.058063936185047	-1.55656544488499
FAM193B	0.23820188386037	4.59151411738668	5.96174258978058	0.0278024646168173	0.0581423119235659	1.55591670328913
MIR17HG	-0.218856019653463	4.86321370223488	5.96099591786059	0.0278107557224814	0.0581512267685026	-1.55578720956647
VAMP1	-0.319148189461245	3.87947298274346	5.95746440385772	0.0278500088598205	0.0582248700797059	-1.55517466232973
SIK3	-0.226788994913472	5.25576751244195	5.95083173506244	0.0279239056461931	0.0583709096305305	-1.55402383812757
GFER	-0.387743073588931	2.74951061709491	5.94661908921371	0.0279709583660544	0.0584608013569365	-1.55329265318662
MRPL20-AS1	-0.249717929379638	4.29615618385066	5.94171393792001	0.0280258620078738	0.0585646993127143	-1.55244102067748
GARS-DT	-0.213171257205512	5.61532964151949	5.94145330967959	0.0280287827342438	0.0585646993127143	-1.55239576286334
FRMD6-AS1	-0.973457053060943	0.499146452679188	5.93682138534373	0.0280807493287513	0.0586647897698775	-1.55159130733284
ZNF316	-0.249549366653644	4.56489403945206	5.9361721940431	0.0280880416866702	0.0586715337561526	-1.55147853898712
OIP5-AS1	-0.134037685739641	8.27494197648789	5.93441513486217	0.0281077897439986	0.0587042900382471	-1.5511733037958
DNAJC8P1	-0.396780642312709	3.47650015826729	5.93359374662347	0.0281170270757731	0.0587150879308348	-1.55103060089412
RPL5P17	-0.284749486775652	5.22589451139907	5.93264320030532	0.0281277213198765	0.058728924641848	-1.55086544943053
RCOR3	0.187999903670859	5.9755699042428	5.93175144479528	0.0281377584248367	0.0587413854838674	1.5507105032943
BTBD10P1	-0.554538405807324	1.87557240027253	5.92865406777758	0.028172653107227	0.0588057287819447	-1.55017225221294
CD55	0.158611117297802	6.41518079712539	5.92762395628306	0.0281842693549748	0.0588214706387763	1.54999321928678
NUP153	-0.147210017007924	8.83971956283805	5.92536314050203	0.0282097833782953	0.0588662088535807	-1.54960024876034
ELF4	-0.587934364205908	1.72085303830259	5.92430434219057	0.028221741474678	0.0588826506617215	-1.54941619081173
FAM204A	-0.187698711003727	5.98995031933636	5.92284957847968	0.02823818121669	0.0589023560214774	-1.54916327904348
TEFM	-0.30441212408061	4.20447449317812	5.92244717134293	0.0282427306330609	0.0589023560214774	-1.5490933160643
STK35	-0.264893138471282	4.43768434727715	5.92203871207482	0.028247349342347	0.0589023560214774	-1.54902229899504
AGBL2	-0.933296652408628	0.275743654855172	5.92202477279394	0.028247506978158	0.0589023560214774	-1.54901987539873
MRM3	-0.305642767247021	3.92836758726536	5.92119364576959	0.0282569078306912	0.0589134490820131	-1.5488753649766
BCAR3	0.813955771562287	0.644615731329144	5.91844486236091	0.0282880251260124	0.0589698094901248	1.54839737091746
RBBP4P4	-0.91354847236088	0.337685967959997	5.91699781104643	0.0283044222970897	0.0589954721745288	-1.54814570478739
JPT1	-0.162114954282774	6.01885440233146	5.90449793394864	0.028446524319555	0.0592830987551749	-1.54597078941127
NDUFB4P12	-0.431797669902043	2.34765461767989	5.90376074018811	0.0284549307809951	0.0592920584229857	-1.54584246651211
GPR176-DT	0.861043642724503	0.626999385181974	5.90083561597194	0.0284883153792433	0.0593530553925178	1.54533323146007
PDIA3P1	-0.193718845326621	5.40227834358474	5.89978144042808	0.0285003578908339	0.0593695766972696	-1.54514968634102
PDGFC	-0.450693366612671	2.46533704933504	5.8988921268193	0.0285105216786736	0.0593821801981434	-1.54499483600178
BIN3	-0.280426216193019	4.12916343714344	5.89622341839124	0.0285410470964542	0.059437183480152	-1.54453009779915
SEPHS2	-0.206829577548718	6.24857929560711	5.89117116558968	0.0285989401677867	0.0595491562472478	-1.54365006085034
MYH14	1.46018886326282	-0.272864353508665	5.89023073671865	0.0286097314646885	0.0595630348174564	1.54348621852998
SLC25A1	-0.305176893057696	4.22267385257145	5.88983999066972	0.0286142166146993	0.0595637824152559	-1.54341813948372
ARHGAP11A	-0.139613537371706	7.58784208004548	5.88623474311883	0.0286556377400164	0.0596414051924563	-1.54278992174164
RPL35	-0.198308809231189	7.63288653730435	5.88478524893548	0.0286723107809947	0.0596675044593397	-1.54253730464703
LINC01355	-0.334446225562508	4.22793745680186	5.8842182306209	0.0286788360667448	0.0596724816171126	-1.54243847852891
DCLRE1A	0.18303457820399	6.15282941510632	5.87774335479994	0.0287534718317829	0.0598191554061994	1.54130970901427
HP1BP3	-0.13719689403704	8.57046879152115	5.87660447696869	0.0287666229748695	0.0598378918249591	-1.54111111862627
FAM3C2	-0.326630211052833	3.38869322246582	5.87475743178128	0.0287879665082846	0.0598736615060649	-1.54078901123936
REV1	-0.140415794017638	6.80631878167037	5.87190325716919	0.028820984114134	0.0599336973021664	-1.5402911939578
RPS6KA4	-0.335521902099733	4.34928485843908	5.86946553442618	0.0288492189643879	0.0599837714201216	-1.53986594001425
DTYMK	-0.186774644640901	5.2393546668323	5.85863399618156	0.0289750641608666	0.0602367549288984	-1.53797559368432
SKP1P1	-0.215166316297467	4.81278473580698	5.85650650185338	0.0289998571216898	0.0602796166175255	-1.53760414180499
H2BC14	0.142660482961021	8.29002494962329	5.85268695826712	0.0290444304131937	0.0603635757910833	1.53693713600071
ARMC6	0.180828343079919	6.22157322790246	5.85213976124744	0.0290508226063829	0.0603681697345248	1.5368415655678
BBS4	-0.225077660377645	4.90304294073597	5.84843650278353	0.0290941259589915	0.0604494534173864	-1.53619468527891
C2orf16	-1.05906007578454	0.481751283191145	5.8474370674145	0.0291058255150646	0.0604650593086016	-1.53602007851093
ARHGEF26	-0.81513616947583	0.888117982976682	5.84487964218956	0.0291357880560719	0.0605185951622236	-1.53557323074785
IL17RC	-0.419187346242848	3.01092221286206	5.84071979005697	0.0291846010598128	0.0606112646956491	-1.53484623892076
RNASEH2C	-0.216257945916537	4.81801342534156	5.83901266026294	0.0292046605470279	0.0606442001807962	-1.53454783730682
SUN2	0.207344286654421	5.03767817405652	5.83863459764834	0.0292091051068708	0.0606447060725998	1.5344817485075
HPS6	-0.321230535525538	4.02965751127128	5.83534036200872	0.0292478659037213	0.0607164498398218	-1.53390581710488
WDFY3	-0.173188153765282	6.44137611721257	5.83426451807669	0.0292605374950671	0.060726071212859	-1.53371770045959
ZNF566	0.208206365083484	5.23321472834377	5.83423257882774	0.0292609137819789	0.060726071212859	1.5337121155219
TXNP5	-0.414790151690216	2.97138861786914	5.8331172475545	0.0292740573975791	0.0607446158676803	-1.53351707998303
SLC25A44	-0.281276095791707	4.04203865489278	5.83056202699196	0.0293041952504628	0.0607984137159645	-1.53307020067998
NUP35P1	-0.817768660325287	0.534095558231081	5.82946371935896	0.0293171604478373	0.0608165725283775	-1.53287809615762
CCDC86	-0.34780561453232	4.14550029962061	5.82550131503181	0.0293639908936467	0.0609049673190638	-1.53218491928386
BRPF3	0.253657455704812	4.37344735094574	5.81981995910503	0.0294312888539792	0.0610198308085162	1.53119071887508
AK8	-0.889327223527913	0.458236555174046	5.81979358995021	0.0294316016248775	0.0610198308085162	-1.53118610358439
SGTB	-0.540263475129145	2.12863274641771	5.81975574139486	0.0294320505624618	0.0610198308085162	-1.53117947908495
ABCA1	0.663080760293638	1.66547662529375	5.81902479468229	0.0294407221888653	0.0610290444454996	1.53105154084296
HK2P1	-0.441512371665761	2.50994159806458	5.81861768651861	0.0294455532261398	0.0610302952437264	-1.53098028169742
LRRC41	0.183449101802147	5.87618533093146	5.80994576746833	0.0295486795685675	0.0612352480981683	1.52946192151361
TTLL4	-0.270354862316959	4.12027008830719	5.80936556732756	0.0295555942675763	0.0612407863997031	-1.52936030396745
IRX5	-0.917033798255688	0.33947420497182	5.80631473148079	0.0295919844197277	0.0613073890762326	-1.52882591035
C9orf64	-0.182974027987966	5.43974014512218	5.80404531947089	0.0296190875780181	0.0613547350087917	-1.52842832413808
HAUS1P1	-0.57601552770697	1.99966813880144	5.7960573594229	0.0297147160201507	0.061542665372009	-1.52702841588435
C9orf85	-0.329973252547033	3.2459363613962	5.79575543923548	0.0297183375109639	0.061542665372009	-1.52697548932631
SNX5P1	-0.243284686671761	4.30569754218836	5.79441791737945	0.0297343870712643	0.0615670699599499	-1.52674100938637
NAPSB	-0.594597900642813	1.68191929030114	5.79241788576164	0.0297584051987721	0.061607964642116	-1.5263903470486
TMEM238	-0.840758786354363	1.08494508769181	5.79119322522787	0.0297731231228873	0.0616295964155435	-1.52617560660639
FRS3	-0.774211472307493	0.859306843644884	5.78925759174807	0.0297964027495745	0.0616670327978833	-1.52583616412208
UBE2R2	-0.298392359273286	4.58915198199376	5.7889792505833	0.0297997520641476	0.0616670327978833	-1.52578734926672
RPL5	-0.146721045732481	9.43783436851796	5.78795607352222	0.0298120678448224	0.0616836765669853	-1.52560789909486
ZNF148	-0.195942314587638	6.60770526757014	5.78507634037021	0.0298467623936194	0.0617466124841344	-1.52510277176558
MAX	-0.299461284794714	4.01999066542281	5.78206608550889	0.0298830796242448	0.0618128868685483	-1.52457464799128
PPIAL4C	-0.472402239656932	2.80019914354966	5.78147699060003	0.0298901927696394	0.0618187425247156	-1.52447128407344
SRI	-0.138583618688111	7.09021817477772	5.77784836012226	0.0299340508208059	0.0619005812418212	-1.52383450834916
MRPL15	0.157326617983491	6.302466439311	5.77573279166186	0.0299596555100827	0.0619446558211907	1.52346318466183
RPS20	-0.148192365862033	10.4036712228057	5.77536954672598	0.0299640544176721	0.0619448789307625	-1.52339942287879
SNORD14E	-0.44218286666188	2.38576533048017	5.77435679065165	0.0299763228905407	0.0619613684490041	-1.52322164187767
RAI1	-0.437999984267122	3.10032176403963	5.77304734657323	0.0299921940819537	0.0619852990360893	-1.52299176222212
GMCL2	-0.434112517213141	2.49334416429934	5.77179544746833	0.0300073769299125	0.0620078003664782	-1.52277196640966
KIAA2013	-0.322761537256147	4.21653594927484	5.76991399432117	0.0300302117223745	0.0620436068295884	-1.52244160587845
RRP9	-0.299509511027142	4.41534224954165	5.76965963334021	0.0300333003965894	0.0620436068295884	-1.52239694001987
FOXN3	0.299743034416513	4.36142512342537	5.76567514600656	0.0300817317685193	0.0621347660338166	1.52169716555836
ZNF557	-0.184957081474003	5.60168264301389	5.76509594547883	0.0300887794953654	0.0621404321595272	-1.52159542838416
STX18-AS1	-0.500917044862361	1.97523896723326	5.76462583360999	0.0300945012397948	0.0621433585892829	-1.52151284990024
TNRC6A	-0.159190219660872	6.68512566045809	5.75988474455086	0.0301522759177179	0.062253755026913	-1.52067990139441
FAM156B	-0.48824643278955	2.13010122194759	5.75509507786923	0.0302107735228718	0.0623656122660057	-1.51983815481894
PDCL3P4	0.663798974071101	1.38233519906666	5.75428710162415	0.0302206545735403	0.0623770902807589	1.51969613316053
FUT11	-0.271626924452239	4.18574642810456	5.75258339319642	0.0302415021915509	0.0624111973748718	-1.51939663984749
ARHGAP1	-0.516756260248661	2.14948012199288	5.75143140683361	0.0302556080753314	0.0624313833870047	-1.51919411422032
TPM3P8	-0.444635101417194	2.63755582004132	5.74336113563038	0.0303546419895806	0.0626267845879071	-1.51777488494114
PWAR5	-0.256297532693124	4.46392105943538	5.74260239544519	0.0303639721962012	0.0626370823984511	-1.51764141492254
CTNNA1	0.147879706502842	7.06880174236472	5.74219597511462	0.0303689713067761	0.0626384440326646	1.51756991876192
LAMTOR3	0.256146540930012	5.61998634694409	5.74171291675568	0.0303749143361699	0.0626417519081356	1.5174849381963
MYD88	-0.463317026411725	2.80945910507172	5.73974210483546	0.0303991750973013	0.0626784261465346	-1.51713820111331
