logFC	logCPM	F	PValue	FDR	rank
TFIP11	0.0617093288342914	6.65188705132842	0.700966570891908	0.419091625343699	0.641483662193198	0.377691017532557
MIR6859-1	0.274350820225305	0.44191899508266	0.700866213585601	0.419123988764633	0.641483662193198	0.377657481399615
ITGA4	-0.0737799345392633	9.5086113802195	0.700647077129588	0.419194670153746	0.641506252189782	-0.377584247821879
SNAI3-AS1	0.368382202638309	-0.180311808774839	0.700516496805884	0.419236797223525	0.641506252189782	0.377540605485752
WARS2	-0.0815552535833244	4.88780481760354	0.700303766442001	0.419305441506749	0.641506252189782	-0.377469501533899
PRR7-AS1	-0.26579083575416	0.910088380232181	0.70026950072373	0.419316500115183	0.641506252189782	-0.377458047761031
ZMYM2	-0.0698312773109332	7.95101658567211	0.700117208959209	0.419365655005067	0.641513467802602	-0.377407140042703
ALG2	-0.0815554788906024	4.88416094768781	0.699253028808807	0.419644758525188	0.641872402423143	-0.377118196970758
MAB21L2	0.236031322363994	1.73079335339523	0.698995865624478	0.41972787144518	0.64193151310336	0.377032191110294
RPL22	-0.076007708801405	8.6116418988826	0.698214794577064	0.419980467782196	0.642249791621163	-0.376770907058442
SLC31A1P1	0.207487407239138	2.46386167725494	0.697597633352638	0.420180227548276	0.642487211618146	0.376564388076462
DYRK3-AS1	0.368420093910558	-0.183139627502105	0.696685477626358	0.420475747296186	0.642870990041066	0.376259048901013
CLMP	0.490475648905724	-0.37461322125608	0.696212679798651	0.42062905457736	0.64303727966523	0.376100732109007
STAG2	0.0668302245158825	8.5357643387046	0.696011768199738	0.420694228264173	0.643068813979416	0.376033446267329
CDKL5	-0.526875839303989	-0.464583231396558	0.695534398639085	0.420849146757487	0.64316607264466	-0.37587354898919
HAUS3	-0.0741587171127825	5.97368029634965	0.695491109763929	0.420863199594239	0.64316607264466	-0.375859047432966
CNIH3	0.265386963376799	0.536058649936132	0.702375303040775	0.420891513457613	0.64316607264466	0.375829830953537
MLYCD	-0.111294913694167	3.9251715820557	0.694627657292055	0.421143658099325	0.643483260830002	-0.375569734858958
RND1	-0.309777031360086	0.264645647379626	0.694224983115615	0.421274552968801	0.643541573415215	-0.375434773579077
BCL11A	0.0913768175685756	4.5612155459522	0.694140299011864	0.421302088987899	0.643541573415215	0.375406387458322
THUMPD2	0.0978912671819165	5.23530268975031	0.69409887650603	0.42131555904317	0.643541573415215	0.375392502226535
MPP5	0.0929570340877878	5.69654087225934	0.693662861349286	0.421457387182433	0.643690101710284	0.375246329573228
MTMR14	0.0911253358852766	5.26920255197821	0.693167057347086	0.421618756274129	0.643853786656715	0.375080077195023
RUFY3	-0.103852680431471	4.90868466280342	0.69302397213931	0.421665344501124	0.643853786656715	-0.375032090970908
RPL34P18	0.0700665917370127	7.01583759626459	0.69280470608595	0.421736753003298	0.643853786656715	0.374958549966869
DERL2	-0.0895833858021907	4.87921825980687	0.692785642091527	0.42174296249833	0.643853786656715	-0.374952155623583
TMEM177	0.14134383098199	3.41794762288839	0.692415582253245	0.421863526768608	0.643903936389094	0.374828020974742
ZNF783	0.089536628812389	4.75350349617086	0.692410999639666	0.421865020114163	0.643903936389094	0.374826483627839
SINHCAFP2	-0.115132293897419	3.32127804154764	0.691955762185565	0.422013411379939	0.64401099128577	-0.374673747152659
FAM3C	-0.114210131729248	4.43843466175354	0.691922116681925	0.422024381931518	0.64401099128577	-0.374662457492286
CRYBB2	0.296316341958354	0.241153861876393	0.749679759125833	0.422141241758268	0.644121230950466	0.374542216684525
PDE12	0.0693709833613388	6.38978296325993	0.691326356547301	0.422218712755604	0.644171352498403	0.374462522647486
ZNF875	-0.0886521974517029	5.0877225889114	0.69079250294065	0.422392971873361	0.644333786449238	-0.374283316568019
SCOC	-0.0792667272535782	5.55397553551018	0.690726737344246	0.422414446865862	0.644333786449238	-0.374261237048978
RRAGA	0.0808820486835312	5.35211869964595	0.690370976011817	0.422530646877759	0.644442939073147	0.374141785442818
SUOX	-0.12993405557221	3.47159087578994	0.690132316753992	0.422608627254602	0.644493782278411	-0.374061641380195
ACD	-0.16579678889167	2.4325389355145	0.689478636527863	0.422822330985598	0.644751576012263	-0.373842083881842
MAP3K14	-0.262329566255472	0.730851674376362	0.688984143207444	0.422984107596311	0.644930141240003	-0.373675949676697
SRSF1	-0.0679885855147705	8.88734832027359	0.688376118411657	0.423183162569499	0.645136633378429	-0.373471620152042
CNNM3-DT	0.406752965338459	-0.344939904068145	0.688297485109094	0.423208916465345	0.645136633378429	0.373445190852587
PFN1P1	-0.2106913866786	2.52981213626793	0.687720962118511	0.423397815325927	0.645356441985543	-0.373251387210189
LINC01569	-0.167039450268224	2.13113527831871	0.687090813072383	0.423604439337548	0.645603218568079	-0.373039497172443
C16orf70	0.134547504246134	3.14874286329365	0.686721402731076	0.423725642993973	0.645719770110946	0.372915252605589
GLOD4	-0.0559615800393132	6.65975690913261	0.686315121781061	0.423859008067158	0.645850748437445	-0.372778582561438
SLC33A1	-0.061609336977517	6.1166625174445	0.68609100944507	0.423932603571983	0.645850748437445	-0.372703181669804
GRHPR	0.0928302376240495	6.10992498521515	0.686006594875195	0.423960329500407	0.645850748437445	0.372674778985326
KIF16B	0.0720134240156491	5.43283782794514	0.685914603162253	0.423990547446776	0.645850748437445	0.372643825571102
WDR88	-0.337817478418798	-0.103452550614849	0.756927084382882	0.424155076186654	0.646033201079398	-0.372475331098576
PPP1R8P1	-0.329015159188997	0.801175124588624	0.68515611900902	0.424239830122156	0.646094122549155	-0.372388559793475
SMG1P6	-0.135002812095317	3.90271595355937	0.684724919656314	0.424381652444486	0.646201087147415	-0.372243400487854
SEPHS1P6	0.19922063782031	2.12063306772363	0.684670392944432	0.424399591801375	0.646201087147415	0.372225042486286
ST6GALNAC2	0.224675465623683	1.32782464115334	0.684307418633541	0.424519041798818	0.646314795128426	0.372102824707002
TRIM46	-0.232389682345179	0.832282815099535	0.727964164184	0.424681533764072	0.646430304112163	-0.371936622830189
RPS4XP14	0.117547363985398	4.22301669544624	0.683805001106865	0.424684469673022	0.646430304112163	0.371933620475371
NF1P1	-0.400455282799741	0.184284888145794	0.683435642774581	0.424806151932174	0.646547349424656	-0.371809202541347
SLC25A53	-0.150984044088043	2.24322738787652	0.683146290225351	0.424901515973792	0.646569476749848	-0.371711719421481
RNF19A	-0.0610605154974405	6.76943368080932	0.682992022615646	0.424952373118389	0.646569476749848	-0.371659741128333
KIF21B	0.230778509647287	1.48349224919841	0.682983883846566	0.424955056483968	0.646569476749848	0.371656998780583
NUS1	0.0930871219452723	6.30495902358443	0.682738574028027	0.425035948295798	0.646593917017624	0.371574337040829
PCNPP1	0.269759765497192	1.55969090128766	0.682560830787963	0.425094575218333	0.646593917017624	0.371514437182433
POLD2	-0.129340912406916	5.37164433188718	0.682527741360762	0.42510549088489	0.646593917017624	-0.371503285421944
ANKRD18EP	-0.121096923111353	3.24236368782513	0.68216338285454	0.425225716612114	0.646708643595921	-0.37138047828561
RPL24P4	0.0713681473813102	7.51290769314849	0.681388708630514	0.425481513798633	0.647027590362098	0.371119304274227
TPT1P8	0.299498913653798	0.238757236478847	0.681250037095709	0.425527329163237	0.647027590362098	0.371072542456843
SPRYD4	0.129310032981338	3.97181405003917	0.681121229611625	0.42556989266335	0.647027590362098	0.371029104192046
ANAPC10P1	-0.156751726823679	2.38062870454363	0.680672482134659	0.425718231425415	0.6471368969277	-0.370877750720416
ZNF888	-0.189075239779431	1.74213365246598	0.680632527490557	0.425731442928953	0.6471368969277	-0.3708642732754
UBE2E1	-0.0658621124527568	7.1569519059289	0.680405078713334	0.425806664261454	0.647183091732822	-0.370787545740988
SARNP	-0.191000309848879	1.62127403973234	0.679623350385696	0.426065358489625	0.647508107711993	-0.37052377494855
CA5B	-0.128354306543121	2.80937631656147	0.679298737646588	0.426172855488629	0.647543795435725	-0.370414215548442
UNG	-0.0620595751615709	5.77456947893539	0.67928153437771	0.426178553646081	0.647543795435725	-0.37040840883935
SDC4	0.118515307862519	4.07852610666419	0.679085347749599	0.426243544276063	0.647574384884156	0.370342185610036
ZNF184	-0.0854453962720156	5.34720430511294	0.678671766535084	0.426380603276642	0.647710361325531	-0.370202560270243
TSPAN14	0.0878475900748244	4.78198263076063	0.678467035767847	0.426448476368675	0.647710361325531	0.370133432914936
RPS14	0.0703761018531575	9.6662801666312	0.678409212672228	0.426467649237959	0.647710361325531	0.370113907732838
NEK2P4	-0.217753377399929	1.16801228799043	0.677978358074643	0.426610554808481	0.647859243553043	-0.369968403836485
SC5D	-0.0862215616848538	5.2689054673286	0.677755101053625	0.426684634836944	0.647903585621765	-0.369892996057202
AUNIP	0.0745572838132898	5.29654357171457	0.677492044556639	0.426771947476859	0.647968009442148	0.369804135302868
SDR42E2	0.409071061501689	-0.286123555121343	0.677281993735077	0.426841687322613	0.648005741738274	0.369733171979387
KIN	-0.0938506902457892	4.6740373279883	0.677093182803387	0.426904390868205	0.648032785128644	-0.369669378295081
ITM2BP1	-0.302225335933652	1.22800477160412	0.676901152494108	0.426968178757712	0.648061468672729	-0.369604491028614
MAPK7	0.268458303819813	0.84738886123442	0.676631671568785	0.427057719752841	0.64812923069302	0.36951342315749
SHOX2	0.272709877414154	0.83756111949319	0.676291899083928	0.427170659737109	0.648232486488479	0.369398584518509
SPATA9	-0.169623472236665	2.48149928943032	0.675905369004136	0.427299200336976	0.648359392060603	-0.369267919936288
RBM14	-0.100753497779972	5.41752497347848	0.675473419333091	0.427442918887088	0.64850929869196	-0.369121873140546
CSPG5	0.203016442927549	1.22925451564887	0.674842491768688	0.427652981348727	0.648759819120451	0.368908495974886
CENPJ	-0.0673866551208364	6.47704926465417	0.674675330723535	0.427708664178507	0.648776113909942	-0.368851952065369
CARD8	-0.0640015890651594	5.72854245438273	0.674165949325188	0.42787841565919	0.648958799342911	-0.368679620962994
GMNN	-0.0582155108510892	6.73554713118176	0.674044187776133	0.427919008793653	0.648958799342911	-0.368638421085991
BORCS5	-0.137513505465331	3.03916104384108	0.673753809542673	0.428015840769267	0.649037466107682	-0.368540157549037
CLBA1	-0.107950391801796	3.41264298733191	0.673540866619091	0.428086872946605	0.649076997989412	-0.36846808936789
STIL	0.0644632412164519	6.1576831576656	0.67319543965855	0.42820213872125	0.649082834496518	0.368351167885771
UHRF2P1	-0.268578228878259	0.901303093372169	0.673177193530553	0.428208228675348	0.649082834496518	-0.368344991329389
HSD11B2	0.300010287731834	0.241269386144405	0.673125117565422	0.428225610677808	0.649082834496518	0.368327362629059
RPSAP8	0.184151977537821	2.46020623300707	0.672917110347304	0.428295051014641	0.649091174935544	0.368256943883725
FAM32BP	-0.229287956436391	1.21223871646512	0.672734392494407	0.428356063816947	0.649091174935544	-0.368195080838308
BRD9	0.0773612585283856	5.82538838209891	0.672704630244431	0.428366003298069	0.649091174935544	0.368185003680335
MRPL20P1	-0.200732758489805	1.28041876922941	0.673501718699877	0.428411414631272	0.649091853654181	-0.368138966305793
H2AC14	-0.0681395415550518	7.92765061649205	0.672337655798313	0.428488589624274	0.649098772534331	-0.368060738569707
POLR2J	0.0812800551086127	5.29588346619266	0.672139564103265	0.428554784851508	0.649098772534331	0.367993651598781
EIPR1	-0.0756114542773809	5.23522499158948	0.672123933106008	0.428560008878711	0.649098772534331	-0.367988357637682
TNK2-AS1	0.460919904910857	-0.465351340092784	0.67195724057165	0.42861572548603	0.649098772534331	0.367931899167912
NAP1L5	0.132217123753887	3.23450906653766	0.671882232198277	0.428640800676765	0.649098772534331	0.367906492497587
RPL23AP53	-0.12606938520959	2.92511607914202	0.671685889506771	0.428706448953045	0.649130091995611	-0.367839983427422
SCAMP2	-0.149101909862662	3.93078028624225	0.671128399388655	0.428892937276321	0.649285480497135	-0.367651105374766
TMEM135	0.0808932116819748	5.17359118814772	0.671110203728849	0.428899026185971	0.649285480497135	0.367644939824203
BABAM1	0.0705695359352522	5.31104375882067	0.670688132132705	0.429040305363289	0.649368621793058	0.367501906942004
ZNF684	-0.172152246056007	2.49690093858794	0.670677360025308	0.429043912071362	0.649368621793058	-0.367498256080277
LIPA	-0.0790998877624848	6.04035936891315	0.670481283118036	0.429109570926706	0.649386484585938	-0.367431798787533
CDC14B	-0.112761607743378	3.45502517708529	0.670373465815525	0.4291456818336	0.649386484585938	-0.367395253091927
RPL4P6	-0.367900831884415	0.301389613857573	0.669756206027355	0.429352513103669	0.649631367693593	-0.367185990727618
PGPEP1	-0.0752312712679285	6.25820980805627	0.669517561378858	0.429432521214584	0.649671070974282	-0.367105069240191
IQCB2P	-0.172225713219416	2.5860413905699	0.669409491281449	0.429468760758352	0.649671070974282	-0.367068420944921
CEP89	-0.139400761618332	2.96363119270685	0.669228258650854	0.429529545243364	0.64969494081446	-0.367006957805156
FBXO45	0.0673640005029784	6.13065380971474	0.669032974902942	0.429595057943337	0.649725956675747	0.366940723398547
GMPS	-0.0572353911471522	7.35804068080172	0.668705024589351	0.429705113173166	0.649814444272595	-0.366829478502089
TAB1	0.120524995327957	3.80808921489949	0.668590393558101	0.429743592371187	0.649814444272595	0.366790590076818
FAHD2A	0.0914306575540708	4.32819884621794	0.668107991588684	0.429905585430564	0.649991310355637	0.36662691239424
EXT2	0.0705434391431701	5.61678095139495	0.667327105677379	0.4301680200177	0.650319985022047	0.366361879504336
PNPLA8	0.0816244707287875	6.07576088353832	0.667028706838293	0.430268372116931	0.650345588644669	0.36626057657587
VPS9D1-AS1	0.291822204445629	0.586192344744715	0.666967282739096	0.430289033852485	0.650345588644669	0.366239722004921
ESCO2	-0.0644429157563667	7.01959277452838	0.666745654569265	0.430363598092895	0.650345588644669	-0.366164470185461
PNO1	0.0816247622639485	5.56437125319678	0.66674102128834	0.430365157129573	0.650345588644669	0.366162896911598
H2AC16	0.0688895993908498	7.29697381607552	0.665946260792382	0.430632718450555	0.650665948970481	0.365892976596324
MTRF1L	0.0916847880462911	5.34292493956193	0.665755851955065	0.430696860752381	0.650665948970481	0.365828293695693
ZFP91	-0.0664953347895267	6.47499597348985	0.665645893980926	0.43073390891191	0.650665948970481	-0.365790937678646
COL4A4	0.27363404861641	0.277703181130914	0.703032701044421	0.430870937810004	0.650665948970481	0.365652798031379
TSC22D1-AS1	0.283360239634863	0.278496452045913	0.686177614019344	0.430870937880083	0.650665948970481	0.365652797960743
RNU6ATAC	-0.219676079391461	6.92657980307414	0.66519045177094	0.430887416011143	0.650665948970481	-0.365636189218025
ZNF597	-0.117049371011271	3.22696311186383	0.665174891289514	0.430892662244237	0.650665948970481	-0.36563090153468
HSP90B2P	-0.203193288124229	3.051749229306	0.664793071024078	0.431021425726018	0.650792312705867	-0.365501140875689
CUTC	0.0678157354130318	5.54198747428243	0.664636052847139	0.431074395940665	0.650804222944931	0.36544777169937
OSTF1	-0.0654947910081784	5.44483019372276	0.66426455300346	0.431199763656992	0.650925419654119	-0.365321485860493
MZT2B	-0.0752334366280024	5.76727010316373	0.663676551962374	0.43139831325422	0.651157052502919	-0.365121557299809
CTAGE15	-0.329411128101893	0.274974557790933	0.662458865830107	0.431809958539019	0.651668812022746	-0.364707346048402
ARHGAP26	0.380169979292018	0.0573383708273666	0.66240659529568	0.431827643101246	0.651668812022746	0.364689560097961
DBT	-0.0693989948146821	5.8573952328007	0.66215596497753	0.431912454536152	0.651703610341029	-0.36460427254815
RPS26P15	0.119580363135034	4.46895953723682	0.662071653902873	0.431940990838388	0.651703610341029	0.364575579814063
MIR762HG	-0.326453052219776	-0.0567250398413351	0.80162027806828	0.432108821997316	0.651888698333499	-0.364406866978188
IPO4	0.222522122911191	1.27090406338328	0.660994304875478	0.432305904123206	0.652117871674253	0.364208833144074
ZNF780A	-0.0743256270727649	5.95751290800501	0.660742742960081	0.432391183596818	0.652178364476405	-0.364123169839651
TNFRSF10A	-0.0978838514791971	5.1698973536893	0.66042336486965	0.432499492020794	0.652253151771697	-0.364014398286324
